Houston's Restaurant,494,,,Houston's Restaurant.jpeg (https://dl.airtable.com/HsoPx0t4Rc6LuSVz2d8G_Houston's%20Restaurant.jpeg),,,55.00%,CardCash,55.00%
Huddle House,495,,,Huddle House.jpeg (https://dl.airtable.com/ILoAIPyaQ8OMTIAhLmaS_Huddle%20House.jpeg),,,56.00%,CardCash,56.00%
Hugo Boss,496,,278,hugo-boss-gift-card.png (https://dl.airtable.com/mPVcitQJSjaYpywIYHfU_hugo-boss-gift-card.png),,,50.00%,CardCash,50.00%
Hungry Howies,497,,,hungry 2.jpeg (https://dl.airtable.com/HfDp8upSSCGay4BNFGKc_hungry%202.jpeg),,,45.00%,CardCash,45.00%
Hy-Vee,498,,363,Hy-Vee.jpeg (https://dl.airtable.com/BxKezZmS2CEverlJfuwE_Hy-Vee.jpeg),,,50.00%,CardCash,50.00%
Hyatt,499,,330,Hyatt.jpeg (https://dl.airtable.com/fDEDKOvRrSCu16qIr8kl_Hyatt.jpeg),82%,81.00%,85.00%,CardCash,85.00%
Ichiban Hibachi Steakhouse,500,,,Ichiban Hibachi Steakhouse.jpeg (https://dl.airtable.com/cGd38uHiT0um1OMtbfvH_Ichiban%20Hibachi%20Steakhouse.jpeg),,74.50%,74.50%,SaveYa,
IHOP,501,,59,ihop-gift-card.jpg (https://dl.airtable.com/wDljsQ8TVK3Kb0UWxdfC_ihop-gift-card.jpg),82%,79.00%,85.00%,CardCash,85.00%
IKEA,503,,251,ikea-gift-card.jpg (https://dl.airtable.com/I3cezSlnSkqBWYFQqTIu_ikea-gift-card.jpg),,,70.00%,CardCash,70.00%
Il Fornaio,502,,,Il Fornaio.jpeg (https://dl.airtable.com/g5hjcSKBQzyvxBC8lHI2_Il%20Fornaio.jpeg),77%,0.00%,80.00%,CardCash,80.00%
In-N-Out Burger,504,,324,In-N-Out Burger.jpeg (https://dl.airtable.com/183kdkbaTcCWCt2ldvxy_In-N-Out%20Burger.jpeg),84%,83.00%,87.00%,CardCash,87.00%
Intermix,506,,293,,,,0.00%,CardCash,
Islands Restaurants,505,,,Islands Restaurants.jpeg (https://dl.airtable.com/E2OoyPYcS4qjsivrd4F2_Islands%20Restaurants.jpeg),84%,0.00%,87.00%,CardCash,87.00%
iTunes,507,,377,iTunes.jpeg (https://dl.airtable.com/gI0LeQ8TOON8V7vMIOlQ_iTunes.jpeg),80%,67.00%,83.00%,CardCash,83.00%
Izod,508,,,Izod.jpeg (https://dl.airtable.com/AlOb8bI3SfqijU9HeJmw_Izod.jpeg),,,45.00%,CardCash,45.00%
J Jill,510,,284,j_jill-gift-card.jpg (https://dl.airtable.com/lX32FHMCTXq9M0AgudHx_j_jill-gift-card.jpg),77%,53.00%,80.00%,CardCash,80.00%
J. Crew,509,,37,jcrew-gift-card.jpg (https://dl.airtable.com/doN3aaUUQUCvvjCPT7Gg_jcrew-gift-card.jpg),,,75.00%,CardCash,75.00%
Jack Astor's Bar & Grill,511,,,Jack Astor's Bar & Grill.jpeg (https://dl.airtable.com/LIZ67UQ8TNqnRPddTxgB_Jack%20Astor's%20Bar%20%26%20Grill.jpeg),,63.50%,63.50%,SaveYa,
Jack in the Box,512,,,Jack in the Box.jpeg (https://dl.airtable.com/2qFv0gnTaa56lRbIXJEe_Jack%20in%20the%20Box.jpeg),77%,79.00%,80.00%,CardCash,80.00%
Jack Stack BBQ,513,,,Jack Stack BBQ.jpeg (https://dl.airtable.com/L2SmA6T5Scy4ojVm59Mz_Jack%20Stack%20BBQ.jpeg),,,45.00%,CardCash,45.00%
Jamba Juice,514,,69,jamba_juice-gift-card.jpg (https://dl.airtable.com/jRJxHqPVRhOWT9mBHYvU_jamba_juice-gift-card.jpg),73%,68.00%,76.00%,CardCash,76.00%
James Avery,515,,,James Avery.png (https://dl.airtable.com/bKcw1FSJKA4erN0ZH8Aq_James%20Avery.png),,,50.00%,CardCash,50.00%
Janie and Jack,516,,240,janie_and_jack-gift-card.jpg (https://dl.airtable.com/PettnHg8Se2GRTT5ciP0_janie_and_jack-gift-card.jpg),,,60.00%,CardCash,60.00%
Jared,517,,327,Jared.jpeg (https://dl.airtable.com/NKyCbyE2QZWBIT3NoeVC_Jared.jpeg),,,67.00%,CardCash,67.00%
Jason's Deli,518,,,Jason's Deli.jpeg (https://dl.airtable.com/tKBNJnh9TqumUQZWP82T_Jason's%20Deli.jpeg),,,65.00%,CardCash,65.00%
JC Food Stores,519,,162,,,,0.00%,CardCash,
JCPenney,520,,8,jcpenney-gift-card.jpg (https://dl.airtable.com/F02bCeFFROSbaog3Fd8a_jcpenney-gift-card.jpg),82%,77.00%,85.00%,CardCash,85.00%
Jerrys Famous Deli,521,,,Jerrys Famous Deli.png (https://dl.airtable.com/fudldupXQvwj1fAP1c4P_Jerrys%20Famous%20Deli.png),,,55.00%,CardCash,55.00%
Jersey Mikes,522,,,Jersey Mikes.jpeg (https://dl.airtable.com/FDEyMZlSRd2DhuEU7BtX_Jersey%20Mikes.jpeg),,,65.00%,CardCash,65.00%
Jet Blue,523,,317,Jet Blue.jpeg (https://dl.airtable.com/2SGaepBqSyWWXWj4kTSw_Jet%20Blue.jpeg),,,79.00%,CardCash,79.00%
Jewel-Osco,524,,345,Jewel-Osco.jpeg (https://dl.airtable.com/pum3tJk8RgyzxkycIyBE_Jewel-Osco.jpeg),,,73.00%,CardCash,73.00%
Jiffy Lube,525,,200,jiffy_lube-gift-card.jpg (https://dl.airtable.com/N8aiRLReQvuDZpsZJ1vj_jiffy_lube-gift-card.jpg),,,71.00%,CardCash,71.00%
Jimmy John's,526,,364,Jimmy John's.jpeg (https://dl.airtable.com/Qsr4opggRaTce9mYZBvc_Jimmy%20John's.jpeg),,,71.00%,CardCash,71.00%
Jo Ann Fabrics,527,,62,jo_ann-gift-card.jpg (https://dl.airtable.com/j14rE1XrTz6g1FmgF2An_jo_ann-gift-card.jpg),80%,71.00%,83.00%,CardCash,83.00%
Jockey,529,,,Jockey.jpeg (https://dl.airtable.com/EtKVP0sTqyd6ifwy5QOQ_Jockey.jpeg),,,60.00%,CardCash,60.00%
Joe's Crab Shack,530,,267,joes crab shack-gift-card.jpg (https://dl.airtable.com/wMpsM0UAS76jl1g4CyBL_joes%20crab%20shack-gift-card.jpg),86%,75.00%,89.00%,CardCash,89.00%
Johnny Carino's Italian,531,,,Johnny Carino's Italian.jpeg (https://dl.airtable.com/aU49gRkmQMyCoGhOtQfu_Johnny%20Carino's%20Italian.jpeg),,53.00%,53.00%,SaveYa,
Johnny Rockets,532,,,Johnny Rockets.jpeg (https://dl.airtable.com/wcvUb5t2QyuDU6lPhoDg_Johnny%20Rockets.jpeg),,,65.00%,CardCash,65.00%
Johnston & Murphy,533,,328,Johnston & Murphy.jpeg (https://dl.airtable.com/M4GUCtqNRV6byOGNGmDs_Johnston%20%26%20Murphy.jpeg),,,65.00%,CardCash,65.00%
Jones New York,534,,,Jones New York.jpeg (https://dl.airtable.com/GtrGxp1TtSFlCaAPhZuV_Jones%20New%20York.jpeg),,,55.00%,CardCash,55.00%
Jos. A. Bank,535,,97,jos_a_bank-gift-card.jpg (https://dl.airtable.com/R0dFG54S3OMd1zk5Elpg_jos_a_bank-gift-card.jpg),84%,78.00%,87.00%,CardCash,87.00%
Journeys,536,,201,journeys-gift-card.png (https://dl.airtable.com/dyKfgsEiSCeQAc7k7YMM_journeys-gift-card.png),,,65.00%,CardCash,65.00%
Journeys Kidz,537,,,Journeys Kidz.jpeg (https://dl.airtable.com/aKzr1HVQLWzDQrMayOFl_Journeys%20Kidz.jpeg),,73.50%,73.50%,SaveYa,
Joyce Leslie,538,,,Joyce Leslie.jpeg (https://dl.airtable.com/hyuKyKAQpC9Oxv4QFWqw_Joyce%20Leslie.jpeg),,,55.00%,CardCash,55.00%
Juicy Couture,539,,,Juicy Couture.jpeg (https://dl.airtable.com/EpOdDTHQSiWFur1YEfSp_Juicy%20Couture.jpeg),,73.50%,73.50%,SaveYa,
Just Sports,540,,,Just Sports.jpeg (https://dl.airtable.com/R3JzHE7TJSFnfs0H07Cw_Just%20Sports.jpeg),,,55.00%,CardCash,55.00%
Justice,541,,,Justice.jpeg (https://dl.airtable.com/eJi4lpp3QB2UHH18vona_Justice.jpeg),83%,75.00%,86.00%,CardCash,86.00%
Justice Brothers,542,,224,,,,0.00%,CardCash,
K&G Fashion,543,,,K&G Fashion.png (https://dl.airtable.com/IEX4HKOHSOR0R73XRY5e_K%26G%20Fashion.png),,,60.00%,CardCash,60.00%
Karen Allen Salon & Spa,544,,,Karen Allen Salon & Spa.jpeg (https://dl.airtable.com/hybxDl9NQpfTue1fC6lU_Karen%20Allen%20Salon%20%26%20Spa.jpeg),,,46.00%,CardCash,46.00%
Kate Spade,545,,,Kate Spade.jpeg (https://dl.airtable.com/ywNtEd4RZmq3JmWChAEH_Kate%20Spade.jpeg),,,51.00%,CardCash,51.00%
Kay Jewelers,546,,234,key-jewelers-gift-card.jpg (https://dl.airtable.com/g1KT2czZQUuNKwocOmWx_key-jewelers-gift-card.jpg),81%,78.00%,84.00%,CardCash,84.00%
Kenneth Cole,547,,,Kenneth Cole.jpeg (https://dl.airtable.com/hY8AgsdRSkWhgyh6Vtzi_Kenneth%20Cole.jpeg),,,67.00%,CardCash,67.00%
KFC,548,,192,kfc-gift-card.jpg (https://dl.airtable.com/07FhJoMyQziV8NwQHXHl_kfc-gift-card.jpg),,,72.00%,CardCash,72.00%
Kids Foot Locker,549,,373,Kids Foot Locker.jpeg (https://dl.airtable.com/jszJreVSRtCZMzAzZHBa_Kids%20Foot%20Locker.jpeg),,,55.00%,CardCash,55.00%
Kiehls,550,,,Kiehls.jpeg (https://dl.airtable.com/8YSUy7RoCseASUSMcPVg_Kiehls.jpeg),,,56.00%,CardCash,56.00%
King Soopers,552,,156,,,,0.00%,CardCash,
King's Fish House,551,,,King's Fish House.jpeg (https://dl.airtable.com/VGPiwmF1QWpl7riA0cDg_King's%20Fish%20House.jpeg),,,56.00%,CardCash,56.00%
Kirkland's,553,,265,kirklands_gift_card.png (https://dl.airtable.com/YRgZCdonRwStPdBt57Q4_kirklands_gift_card.png),81%,0.00%,84.00%,CardCash,84.00%
Kitchen Collection,554,,,Kitchen Collection.jpeg (https://dl.airtable.com/3TW3Sel8T7mhCRpMD2Ui_Kitchen%20Collection.jpeg),,,60.00%,CardCash,60.00%
Kmart,555,,50,kmart-gift-card.jpg (https://dl.airtable.com/mbnbQwSdQWCXzpzEhwfn_kmart-gift-card.jpg),85%,87.00%,88.00%,CardCash,88.00%
Kohl's,557,,16,Kohl's.jpeg (https://dl.airtable.com/Btjns9WeS8r80A5q2uDP_Kohl's.jpeg),85%,85.00%,88.00%,CardCash,88.00%
Kona Grill,558,,,Kona Grill.jpeg (https://dl.airtable.com/I7v4dgBRR51TDMGxznGA_Kona%20Grill.jpeg),,,50.00%,CardCash,50.00%
KooKooRoo,559,,,KooKooRoo.png (https://dl.airtable.com/2Zn2QFuiQzi8SC728CB7_KooKooRoo.png),,,46.00%,CardCash,46.00%
Krispy Kreme,560,,365,Krispy Kreme.jpeg (https://dl.airtable.com/iRSx6NAQMiK2LGQHCcRz_Krispy%20Kreme.jpeg),87%,86.00%,90.00%,CardCash,90.00%
Kroger,561,,148,kroger-gift-card.jpg (https://dl.airtable.com/A9z4ePhpQdGT70n4CQEK_kroger-gift-card.jpg),,,81.00%,CardCash,81.00%
Krystal Restaurant,562,,,Krystal Restaurant.jpeg (https://dl.airtable.com/JEIltEX7RWZYVNVN4UNQ_Krystal%20Restaurant.jpeg),,,45.00%,CardCash,45.00%
Kwik Fill,563,,,Kwik Fill.jpeg (https://dl.airtable.com/KusBNscXQ2OFtAuU5rXV_Kwik%20Fill.jpeg),,,45.00%,CardCash,45.00%
Kwik Stop,565,,,Kwik Stop.jpeg (https://dl.airtable.com/Fu4XOnxVSLCIkflZx2V0_Kwik%20Stop.jpeg),,,0.00%,CardCash,
Kwik Trip,566,,,Kwik Trip.jpeg (https://dl.airtable.com/BHkUND7WQNe0b5yW1CCJ_Kwik%20Trip.jpeg),,74.50%,74.50%,SaveYa,
KwikShop,564,,164,,,,0.00%,CardCash,
L'Occitane,567,,,L'Occitane.jpeg (https://dl.airtable.com/pPbEFFQzT5aQ5rMYktuw_L'Occitane.jpeg),,,56.00%,CardCash,56.00%
L.L.Bean,568,,,L.L.Bean.jpeg (https://dl.airtable.com/WidTKsNBTCWSZzR7wRjP_L.L.Bean.jpeg),83%,79.00%,86.00%,CardCash,86.00%
La Madeleine,569,,,La Madeleine.jpeg (https://dl.airtable.com/vU9AAyiTtmnp1FO0tCkr_La%20Madeleine.jpeg),,,45.00%,CardCash,45.00%
La Pinata,575,,,La Pinata.jpeg (https://dl.airtable.com/hPVYiD2xTUqxJ6WkK3GM_La%20Pinata.jpeg),82%,0.00%,85.00%,CardCash,85.00%
La Salsa Fresh Mexican Grill,570,,,La Salsa Fresh Mexican Grill.jpeg (https://dl.airtable.com/dRCJfn0TSVyHl4mTfizH_La%20Salsa%20Fresh%20Mexican%20Grill.jpeg),,,66.00%,CardCash,66.00%
Lacoste,571,,346,Lacoste.png (https://dl.airtable.com/MPhBnBlTheGdU13UUXwO_Lacoste.png),,,70.00%,CardCash,70.00%
Lady Foot Locker,572,,370,Lady Foot Locker.jpeg (https://dl.airtable.com/fLWLtgIUR5y6oW3g8Jlu_Lady%20Foot%20Locker.jpeg),,,67.00%,CardCash,67.00%
Lakeshore Learning Store,573,,,Lakeshore Learning Store.jpeg (https://dl.airtable.com/bCasK5ngTl2gOmSECb6N_Lakeshore%20Learning%20Store.jpeg),,,46.00%,CardCash,46.00%
Landmark Theatres,574,,,Landmark Theatres.jpeg (https://dl.airtable.com/ircWiQLITwaIQ61gIhKD_Landmark%20Theatres.jpeg),,,70.00%,CardCash,70.00%
Landry's Restaurants,576,,306,Landry's Restaurants.jpeg (https://dl.airtable.com/cYTTKEH9Tb6fGWeGQ1Pv_Landry's%20Restaurants.jpeg),82%,71.00%,85.00%,CardCash,85.00%
Lands' End,577,,55,lands_end-gift-card.jpg (https://dl.airtable.com/hZ3S6UouT7KO44bv9gd8_lands_end-gift-card.jpg),84%,78.00%,87.00%,CardCash,87.00%
Lane Bryant,578,,261,lane_bryant-gift-card.jpg (https://dl.airtable.com/TJ10DRbSlWdXagYu0d0g_lane_bryant-gift-card.jpg),81%,69.00%,84.00%,CardCash,84.00%
Lavande,579,,,Lavande.jpeg (https://dl.airtable.com/kYEVZZrSTxuFgckQCvgo_Lavande.jpeg),52%,0.00%,55.00%,CardCash,55.00%
Legal Sea Foods,580,,,Legal Sea Foods.jpeg (https://dl.airtable.com/5ufTTwuURVuETllZggHj_Legal%20Sea%20Foods.jpeg),,,65.00%,CardCash,65.00%
Lego,581,,335,Lego.jpeg (https://dl.airtable.com/qQMkbbq7RGGh8AA1kZUA_Lego.jpeg),83%,77.00%,86.00%,CardCash,86.00%
Lens Crafters,582,,,Lens Crafters.jpeg (https://dl.airtable.com/8gVg3n5mQt623wnvsXET_Lens%20Crafters.jpeg),,,55.00%,CardCash,55.00%
Lettuce Entertain You,583,,129,lettuce_entertain_you-gift-card.jpg (https://dl.airtable.com/jwvFtFTkQQu4XS1un6Te_lettuce_entertain_you-gift-card.jpg),,,63.00%,CardCash,63.00%
Levi's,584,,277,levi's-gift-card.jpg (https://dl.airtable.com/HweGuQv7QJetUsHb7yb9_levi's-gift-card.jpg),,,45.00%,CardCash,45.00%
Lids,585,,188,lids-gift-card.jpg (https://dl.airtable.com/hGYX4QrWS96soKgUGUUk_lids-gift-card.jpg),84%,53.00%,87.00%,CardCash,87.00%
Life Uniform,586,,,Life Uniform.jpeg (https://dl.airtable.com/ts5CFijUTGKBKWfpM70B_Life%20Uniform.jpeg),,,55.00%,CardCash,55.00%
Life Way,587,,,Life Way.jpeg (https://dl.airtable.com/mocut9nTOeWxb6cyWWwU_Life%20Way.jpeg),,,45.00%,CardCash,45.00%
LifeSpa,588,,,LifeSpa.jpeg (https://dl.airtable.com/82lFqIESRivUdu91aRcc_LifeSpa.jpeg),,,46.00%,CardCash,46.00%
Lilly Pulitzer,589,,301,Lilly Pulitzer.jpeg (https://dl.airtable.com/4ZYEXgBpRZiKJ6WfD4cQ_Lilly%20Pulitzer.jpeg),,,60.00%,CardCash,60.00%
Limited Too,590,,,Limited Too.jpeg (https://dl.airtable.com/7TVxdaMNQianUMIZkqRz_Limited%20Too.jpeg),,,70.00%,CardCash,70.00%
Liquid Spins,1087,,,Liquid Spins.png (https://dl.airtable.com/6DJoTrlRRyv5ljiBjl5y_Liquid%20Spins.png),,,0.00%,CardCash,
Little Caesars,591,,357,Little Caesars.jpeg (https://dl.airtable.com/jzIRuoqMToylc2G6jl0j_Little%20Caesars.jpeg),,,73.00%,CardCash,73.00%
Littman Jewelers,592,,170,,,,0.00%,CardCash,
Liz Claiborne,593,,,Liz Claiborne.jpeg (https://dl.airtable.com/3kDVpC9LSlSFGl4jIQFv_Liz%20Claiborne.jpeg),,,60.00%,CardCash,60.00%
Loaf 'N' Jug,594,,163,,,,0.00%,CardCash,
Loews Cineplex,595,,,Loews Cineplex.jpeg (https://dl.airtable.com/fW1sul1HTFWThEOMj9It_Loews%20Cineplex.jpeg),,,67.00%,CardCash,67.00%
Loft,596,,,Loft.png (https://dl.airtable.com/lnwcHI2pQpWKdsI6Ifrl_Loft.png),82%,69.00%,85.00%,CardCash,85.00%
Logan's Roadhouse,598,,,Logan's Roadhouse.jpeg (https://dl.airtable.com/Ee3wpwdiSQaL2R5Gj2z6_Logan's%20Roadhouse.jpeg),,,68.00%,CardCash,68.00%
Lone Star,599,,,Lone Star.jpeg (https://dl.airtable.com/rCAHunCeTz6fgLoTvnHy_Lone%20Star.jpeg),,,67.00%,CardCash,67.00%
Long John Silver's,600,,275,long-john-silver-gift-card.png (https://dl.airtable.com/coWNh6mxRyGZAo3XV63r_long-john-silver-gift-card.png),,,67.00%,CardCash,67.00%
Longhorn Steakhouse,601,,89,longhorn steakhouse-gift-card.jpg (https://dl.airtable.com/hxDac7aT92Dt1oVzyBHx_longhorn%20steakhouse-gift-card.jpg),78%,76.00%,81.00%,CardCash,81.00%
Lord & Taylor,602,,176,lord_and_taylor-gift-card.jpg (https://dl.airtable.com/yA2sY4u9RpO88hOMmha5_lord_and_taylor-gift-card.jpg),,,71.00%,CardCash,71.00%
Lou Malnati's,603,,,Lou Malnati's.jpeg (https://dl.airtable.com/Bw8EPqJsRXuBkUqeOLPf_Lou%20Malnati's.jpeg),,,45.00%,CardCash,45.00%
Louis Vuitton,604,,,Louis Vuitton.jpeg (https://dl.airtable.com/s0wIeXYFQc6OjFRi0nxa_Louis%20Vuitton.jpeg),,,67.00%,CardCash,67.00%
Lowe's,605,,13,lowes-gift-card.jpg (https://dl.airtable.com/EHj94DeiRoGP00FWcIMN_lowes-gift-card.jpg),84%,84.00%,87.00%,CardCash,87.00%
Lubys,606,,,Lubys.jpeg (https://dl.airtable.com/Aexujb4jQcK3znfHlELp_Lubys.jpeg),,,45.00%,CardCash,45.00%
Lucilles BBQ,607,,,Lucilles BBQ.jpeg (https://dl.airtable.com/HsI2dF3NTvCZ02tKYHYJ_Lucilles%20BBQ.jpeg),,,65.00%,CardCash,65.00%
Lucky Brand,608,,219,lucky-gift-card.jpg (https://dl.airtable.com/6ypJMaozQBSd1yZwA3Kq_lucky-gift-card.jpg),72%,69.00%,75.00%,CardCash,75.00%
Lucy,609,,,Lucy.jpeg (https://dl.airtable.com/eNAokLO2RfeK5JFVcHHL_Lucy.jpeg),,,45.00%,CardCash,45.00%
Lululemon,610,,,Lululemon.jpeg (https://dl.airtable.com/tTjyxb9OQ4uVWH501E3k_Lululemon.jpeg),87%,81.00%,90.00%,CardCash,90.00%
Lumber Liquidators,611,,,Lumber Liquidators.jpeg (https://dl.airtable.com/dFnf5pYLSkm1gPEELXSP_Lumber%20Liquidators.jpeg),,,55.00%,CardCash,55.00%
Lumosity,612,,,Lumosity.jpeg (https://dl.airtable.com/gDxPEpojQGCiv6M5Awr8_Lumosity.jpeg),,,45.00%,CardCash,45.00%
Lush Cosmetics,613,,,Lush Cosmetics.jpeg (https://dl.airtable.com/Jr8zQAyTRCJU9Z2wk9OQ_Lush%20Cosmetics.jpeg),,,55.00%,CardCash,55.00%
MAC Cosmetics,614,,,MAC Cosmetics.png (https://dl.airtable.com/sJob6wNIQA6eCa9vAVn3_MAC%20Cosmetics.png),,,69.00%,CardCash,69.00%
Macaroni Grill,615,,123,macaroni_grill-gift-card.jpg (https://dl.airtable.com/0f3l4H3TTQSuKBoeX9B3_macaroni_grill-gift-card.jpg),82%,0.00%,85.00%,CardCash,85.00%
Macy's,617,,25,macys-gift-card.jpg (https://dl.airtable.com/MiDf1ReFRxmfTV2IM8Vz_macys-gift-card.jpg),83%,66.00%,86.00%,CardCash,86.00%
Madewell,618,,,Madewell.jpeg (https://dl.airtable.com/xXkiIa03RHW8FVlRVGk8_Madewell.jpeg),,,50.00%,CardCash,50.00%
Magazines.com,619,,,Magazines.com.jpeg (https://dl.airtable.com/6BUkgGREQIu5JIj6ZOow_Magazines.com.jpeg),,,46.00%,CardCash,46.00%
Maggiano's,620,,64,maggianos_little_italy-gift-card.jpg (https://dl.airtable.com/6T9LTrWqQoqK37QO93wC_maggianos_little_italy-gift-card.jpg),86%,83.00%,89.00%,CardCash,89.00%
Mandee,621,,,Mandee.jpeg (https://dl.airtable.com/Jqv5Y5msS9mYcEtKqDrd_Mandee.jpeg),,,50.00%,CardCash,50.00%
Manuels,622,,,Manuels.jpeg (https://dl.airtable.com/8xRPUInQSjiQL4op9HIy_Manuels.jpeg),,,45.00%,CardCash,45.00%
Marathon Petroleum,623,,,Marathon.jpeg (https://dl.airtable.com/UwuNctYRS3iDaHWK9u5W_Marathon.jpeg),,,82.00%,CardCash,82.00%
Marcus Theatres,624,,,Marcus Theatres.jpeg (https://dl.airtable.com/2SWLdNjlRk2Z5rVdyQfk_Marcus%20Theatres.jpeg),,,57.00%,CardCash,57.00%
Mardel,625,,,Mardel.jpeg (https://dl.airtable.com/TWSUpnOqTmeQXikioACR_Mardel.jpeg),,,55.00%,CardCash,55.00%
Marie Callenders,626,,,Marie Callenders.jpeg (https://dl.airtable.com/1NKjSSudSSy1pEnDff6g_Marie%20Callenders.jpeg),,,70.00%,CardCash,70.00%
Marmot,627,,,Marmot.jpeg (https://dl.airtable.com/rDdVzeRRSn2mO7EId2sg_Marmot.jpeg),,,45.00%,CardCash,45.00%
Marriott,628,,54,marriott-gift-card.jpg (https://dl.airtable.com/kH0xholKQVqdpWz0p955_marriott-gift-card.jpg),87%,91.00%,91.00%,SaveYa,90.00%
Marshalls,629,,11,marshalls-gift-card.jpg (https://dl.airtable.com/rJJIUbt5ST2fAWTJpZ0B_marshalls-gift-card.jpg),74%,77.00%,77.00%,SaveYa,77.00%
Massage Envy,630,,228,massage envy-gift-card.jpg (https://dl.airtable.com/OJH20OskQjWh6MplHOQN_massage%20envy-gift-card.jpg),74%,63.00%,77.00%,CardCash,77.00%
Massage Heights,631,,,Massage Heights.jpeg (https://dl.airtable.com/u0hL29rCQy4nGsCnEWeb_Massage%20Heights.jpeg),,,46.00%,CardCash,46.00%
MasterCuts,632,,,MasterCuts.jpeg (https://dl.airtable.com/rIKPOt7FRLCsumNRLpkW_MasterCuts.jpeg),,,67.00%,CardCash,67.00%
Mastros,633,,,Mastros.jpeg (https://dl.airtable.com/buvsqhmmSDal01NuhoTV_Mastros.jpeg),,,45.00%,CardCash,45.00%
Maui Jim Sunglasses,634,,,Maui Jim Sunglasses.jpeg (https://dl.airtable.com/p0jhrtYRC1nli37OHZSw_Maui%20Jim%20Sunglasses.jpeg),,,45.00%,CardCash,45.00%
Maurices,635,,,Maurices.png (https://dl.airtable.com/3DXJ6qj3SgimoHLwk1ai_Maurices.png),,,55.00%,CardCash,55.00%
Max & Ermas,636,,325,Max & Ermas.jpeg (https://dl.airtable.com/owJUWL7QJW1bicAURrBw_Max%20%26%20Ermas.jpeg),,,65.00%,CardCash,65.00%
Max Studio,637,,,Max Studio.png (https://dl.airtable.com/Doz5kQpsT8aG9MWiGILO_Max%20Studio.png),,,60.00%,CardCash,60.00%
MC Sports,638,,,MC Sports.jpeg (https://dl.airtable.com/mGJAtJNeS7WA8X4JXs1r_MC%20Sports.jpeg),,,45.00%,CardCash,45.00%
McAlister's Deli,639,,,McAlister's Deli.jpeg (https://dl.airtable.com/eq1ELOwStuWXwhJdbRYm_McAlister's%20Deli.jpeg),,,55.00%,CardCash,55.00%
McCormick & Schmick's,640,,,McCormick & Schmick's.jpeg (https://dl.airtable.com/2YgiKvDIRgyBMmBKRTaj_McCormick%20%26%20Schmick's.jpeg),78%,75.00%,81.00%,CardCash,81.00%
McDonald's,641,,31,mcdonalds_gift_card_image-gift-card.jpg (https://dl.airtable.com/34xMmuzFSVu3QlqvexM9_mcdonalds_gift_card_image-gift-card.jpg),80%,0.00%,83.00%,CardCash,83.00%
McGrath's Fish House,642,,,McGrath's Fish House.jpeg (https://dl.airtable.com/AQIEBl06Tja8Ite8Rk1p_McGrath's%20Fish%20House.jpeg),,,56.00%,CardCash,56.00%
Meijer,643,,180,meijer-gift-card.png (https://dl.airtable.com/9bfWI0QCej3slfwKtKHg_meijer-gift-card.png),,,77.00%,CardCash,77.00%
Mellow Mushrooms,644,,,Mellow Mushrooms.jpeg (https://dl.airtable.com/koDQPkDXTqaV4sAt8izw_Mellow%20Mushrooms.jpeg),,,60.00%,CardCash,60.00%
Men's Wearhouse,647,,58,mens_wearhouse-gift-card.jpg (https://dl.airtable.com/nyw2KbaTQsWXwtJM2LKQ_mens_wearhouse-gift-card.jpg),86%,72.00%,89.00%,CardCash,89.00%
Menards,645,,,Menards.jpeg (https://dl.airtable.com/hMXuf5WzS5uvbv4TvQg5_Menards.jpeg),,,70.00%,CardCash,70.00%
Menchies,646,,,Menchies.jpeg (https://dl.airtable.com/ro9rccFrSOKsWy10IkpW_Menchies.jpeg),76%,0.00%,79.00%,CardCash,79.00%
Metropark,648,,,Metropark.jpeg (https://dl.airtable.com/4PEpMrIdQ3SKkPbFjQkI_Metropark.jpeg),,,70.00%,CardCash,70.00%
Mexican Inn Cafe,649,,,Mexican Inn Cafe.jpeg (https://dl.airtable.com/edygU6JUQBuYmsqtQGLx_Mexican%20Inn%20Cafe.jpeg),,,55.00%,CardCash,55.00%
Mia & Maxx,650,,,Mia & Maxx.jpeg (https://dl.airtable.com/QC19eSBRBOZiPlNtOPTu_Mia%20%26%20Maxx.jpeg),,,55.00%,CardCash,55.00%
Michael Kors,651,,266,Michael Kors-gift-card.jpg (https://dl.airtable.com/0cSVyeLISu6T39wPrVIm_Michael%20Kors-gift-card.jpg),85%,0.00%,88.00%,CardCash,88.00%
Michael Stars,652,,,Michael Stars.png (https://dl.airtable.com/MHW7z0RcS42wWeEBmdWi_Michael%20Stars.png),,,46.00%,CardCash,46.00%
Michaels,653,,41,michaels-gift-card.jpg (https://dl.airtable.com/6DhLd4lxRH2F0zqqzpOu_michaels-gift-card.jpg),74%,70.00%,77.00%,CardCash,77.00%
Microsoft,654,,,Microsoft.jpeg (https://dl.airtable.com/gTF8kZ9jQk2bK0vpJMSV_Microsoft.jpeg),,,65.00%,CardCash,65.00%
Mikasa,655,,,Mikasa.jpg (https://dl.airtable.com/NnbtIdaqTEyg4xXWDYiA_Mikasa.jpg),,,46.00%,CardCash,46.00%
Miller's Ale House,656,,,Miller's Ale House.jpeg (https://dl.airtable.com/QYJq9WUkSbGoFrYsgtzR_Miller's%20Ale%20House.jpeg),,,55.00%,CardCash,55.00%
